ID	Split	Source
mol_5878	train	assigned
mol_5879	train	assigned
mol_5880	test	assigned
mol_5881	train	assigned
mol_5882	train	assigned
mol_5883	train	assigned
mol_5884	train	assigned
mol_5885	train	assigned
mol_5886	train	assigned
mol_5887	train	sampled
mol_5888	train	assigned
mol_5889	train	sampled
mol_5890	train	sampled
mol_5891	val	assigned
mol_5892	val	assigned
mol_5893	train	assigned
mol_5894	train	assigned
mol_5895	train	assigned
mol_5896	train	assigned
mol_5897	train	assigned
mol_5898	train	assigned
mol_5899	train	assigned
mol_5900	train	assigned
mol_5901	val	sampled
mol_5902	train	sampled
mol_5903	train	assigned
mol_5904	train	assigned
mol_5905	train	assigned
mol_5906	train	assigned
mol_5907	train	assigned
mol_5908	train	assigned
mol_5909	train	assigned
mol_5910	train	assigned
mol_5911	train	assigned
mol_5912	train	sampled
mol_5913	train	assigned
mol_5914	test	assigned
mol_5915	test	assigned
mol_5916	test	assigned
mol_5917	train	assigned
mol_5918	train	sampled
mol_5919	train	assigned
mol_5920	train	assigned
mol_5921	train	sampled
mol_5922	train	sampled
mol_5923	train	assigned
mol_5924	train	assigned
mol_5925	train	assigned
mol_5926	train	sampled
mol_5927	train	sampled
mol_5928	val	sampled
mol_5929	train	sampled
mol_5930	train	assigned
mol_5931	val	sampled
mol_5932	train	assigned
mol_5933	val	sampled
mol_5934	train	assigned
mol_5935	train	assigned
mol_5936	val	sampled
mol_5937	train	assigned
mol_5938	train	sampled
mol_5939	train	sampled
mol_5940	train	assigned
mol_5941	train	assigned
mol_5942	val	assigned
mol_5943	train	assigned
mol_5944	test	assigned
mol_5945	train	assigned
mol_5946	train	assigned
mol_5947	train	assigned
mol_5948	train	assigned
mol_5949	val	assigned
mol_5950	test	sampled
mol_5951	test	assigned
mol_5952	train	assigned
mol_5953	train	sampled
mol_5954	train	assigned
mol_5955	train	assigned
mol_5956	train	assigned
mol_5957	train	assigned
mol_5958	train	assigned
mol_5959	train	assigned
mol_5960	train	assigned
mol_5961	train	assigned
mol_5962	val	assigned
mol_5963	val	sampled
mol_5964	val	assigned
mol_5965	val	assigned
mol_5966	train	assigned
mol_5967	test	sampled
mol_5968	train	assigned
mol_5969	train	assigned
mol_5970	test	assigned
mol_5971	train	assigned
mol_5972	train	assigned
mol_5973	val	sampled
mol_5974	val	assigned
mol_5975	train	assigned
mol_5976	train	assigned
mol_5977	train	assigned
mol_5978	train	sampled
mol_5979	train	assigned
mol_5980	train	assigned
mol_5981	train	assigned
mol_5982	train	assigned
mol_5983	train	assigned
mol_5984	train	assigned
mol_5985	val	assigned
mol_5986	train	assigned
mol_5987	train	sampled
mol_5988	train	assigned
mol_5989	train	assigned
mol_5990	train	sampled
mol_5991	train	assigned
mol_5992	train	sampled
mol_5993	train	assigned
mol_5994	train	sampled
mol_5995	train	assigned
mol_5996	val	assigned
mol_5997	train	assigned
mol_5998	train	sampled
mol_5999	train	assigned
mol_6000	train	sampled
mol_6001	train	assigned
mol_6002	train	assigned
mol_6003	train	assigned
mol_6004	train	sampled
mol_6005	val	assigned
mol_6006	train	assigned
mol_6007	train	assigned
mol_6008	train	assigned
mol_6009	train	assigned
mol_6010	train	assigned
mol_6011	val	assigned
mol_6012	train	sampled
mol_6013	val	sampled
mol_6014	train	sampled
mol_6015	train	assigned
mol_6016	val	assigned
mol_6017	train	assigned
mol_6018	train	assigned
mol_6019	train	assigned
mol_6020	train	assigned
mol_6021	train	assigned
mol_6022	train	assigned
mol_6023	train	sampled
mol_6024	train	assigned
mol_6025	val	sampled
mol_6026	train	assigned
mol_6027	train	assigned
mol_6028	train	assigned
mol_6029	train	sampled
mol_6030	train	assigned
mol_6031	train	assigned
mol_6032	val	assigned
mol_6033	val	assigned
mol_6034	train	assigned
mol_6035	test	assigned
mol_6036	train	assigned
mol_6037	test	sampled
mol_6038	train	assigned
mol_6039	test	assigned
mol_6040	train	assigned
mol_6041	train	sampled
mol_6042	train	assigned
mol_6043	val	assigned
mol_6044	val	sampled
mol_6045	val	assigned
mol_6046	train	assigned
mol_6047	val	assigned
mol_6048	val	assigned
mol_6049	val	assigned
mol_6050	train	assigned
mol_6051	train	assigned
mol_6052	test	sampled
mol_6053	val	sampled
mol_6054	val	sampled
mol_6055	train	assigned
mol_6056	val	sampled
mol_6057	train	assigned
mol_6058	val	assigned
mol_6059	train	assigned
mol_6060	train	sampled
mol_6061	train	assigned
mol_6062	train	assigned
mol_6063	train	sampled
mol_6064	train	assigned
mol_6065	val	assigned
mol_6066	train	sampled
mol_6067	train	assigned
mol_6068	val	assigned
mol_6069	train	assigned
mol_6070	train	assigned
mol_6071	train	assigned
mol_6072	train	assigned
mol_6073	train	sampled
mol_6074	train	assigned
mol_6075	train	assigned
mol_6076	train	assigned
mol_6077	train	assigned
mol_6078	train	assigned
mol_6079	train	sampled
mol_6080	train	assigned
mol_6081	train	sampled
mol_6082	train	sampled
mol_6083	val	assigned
mol_6084	train	sampled
mol_6085	val	assigned
mol_6086	train	sampled
mol_6087	train	assigned
mol_6088	val	sampled
mol_6089	val	assigned
mol_6090	train	assigned
mol_6091	val	assigned
mol_6092	train	sampled
mol_6093	train	sampled
mol_6094	val	assigned
mol_6095	val	assigned
mol_6096	val	sampled
mol_6097	train	assigned
mol_6098	train	assigned
mol_6099	train	sampled
mol_6100	train	assigned
mol_6101	train	sampled
mol_6102	train	assigned
mol_6103	val	assigned
mol_6104	train	sampled
mol_6105	train	sampled
mol_6106	test	sampled
mol_6107	train	assigned
mol_6108	val	assigned
mol_6109	test	sampled
mol_6110	train	sampled
mol_6111	test	assigned
mol_6112	test	sampled
mol_6113	test	assigned
mol_6114	train	assigned
mol_6115	test	sampled
mol_6116	train	sampled
mol_6117	train	assigned
mol_6118	train	assigned
mol_6119	train	assigned
mol_6120	train	assigned
mol_6121	train	assigned
mol_6122	val	assigned
mol_6123	val	assigned
mol_6124	val	assigned
mol_6125	train	assigned
mol_6126	train	assigned
mol_6127	train	assigned
mol_6128	train	assigned
mol_6129	train	assigned
mol_6130	train	assigned
mol_6131	train	assigned
mol_6132	train	assigned
mol_6133	train	assigned
mol_6134	train	assigned
mol_6135	train	assigned
mol_6136	train	assigned
mol_6137	val	assigned
mol_6138	train	sampled
mol_6139	train	sampled
mol_6140	val	sampled
mol_6141	train	assigned
mol_6142	train	assigned
mol_6143	train	assigned
mol_6144	val	assigned
mol_6145	train	assigned
mol_6146	train	sampled
mol_6147	val	assigned
mol_6148	train	assigned
mol_6149	train	assigned
mol_6150	train	assigned
mol_6151	train	assigned
mol_6152	train	assigned
mol_6153	train	sampled
mol_6154	train	sampled
mol_6155	val	assigned
mol_6156	train	assigned
mol_6157	train	sampled
mol_6158	train	assigned
mol_6159	val	assigned
mol_6160	train	assigned
mol_6161	train	assigned
mol_6162	train	assigned
mol_6163	train	assigned
mol_6164	train	assigned
mol_6165	train	assigned
mol_6166	val	assigned
mol_6167	train	sampled
mol_6168	train	assigned
mol_6169	train	sampled
mol_6170	test	assigned
mol_6171	val	assigned
mol_6172	train	assigned
mol_6173	val	sampled
mol_6174	val	assigned
mol_6175	test	assigned
mol_6176	test	assigned
mol_6177	train	assigned
mol_6178	test	assigned
mol_6179	train	assigned
mol_6180	val	sampled
mol_6181	train	assigned
mol_6182	train	assigned
mol_6183	val	assigned
mol_6184	train	assigned
mol_6185	train	assigned
mol_6186	train	assigned
mol_6187	train	assigned
mol_6188	train	assigned
mol_6189	train	assigned
mol_6190	train	assigned
mol_6191	test	assigned
mol_6192	val	assigned
mol_6193	train	assigned
mol_6194	train	assigned
mol_6195	train	assigned
mol_6196	train	assigned
mol_6197	train	assigned
mol_6198	train	assigned
mol_6199	train	assigned
mol_6200	val	sampled
mol_6201	val	assigned
mol_6202	train	sampled
mol_6203	train	sampled
mol_6204	test	sampled
mol_6205	test	assigned
mol_6206	test	assigned
mol_6207	train	assigned
mol_6208	test	assigned
mol_6209	train	assigned
mol_6210	train	assigned
mol_6211	train	assigned
mol_6212	val	assigned
mol_6213	train	assigned
mol_6214	train	assigned
mol_6215	train	assigned
mol_6216	train	assigned
mol_6217	train	assigned
mol_6218	train	assigned
mol_6219	val	sampled
mol_6220	train	assigned
mol_6221	train	assigned
mol_6222	val	sampled
mol_6223	train	assigned
mol_6224	train	assigned
mol_6225	train	assigned
mol_6226	train	sampled
mol_6227	train	assigned
mol_6228	train	sampled
mol_6229	val	assigned
mol_6230	test	assigned
mol_6231	train	assigned
mol_6232	val	assigned
mol_6233	val	assigned
mol_6234	val	assigned
mol_6235	train	assigned
mol_6236	val	sampled
mol_6237	val	assigned
mol_6238	val	assigned
mol_6239	val	sampled
mol_6240	test	assigned
mol_6241	val	assigned
mol_6242	train	assigned
mol_6243	train	assigned
mol_6244	train	assigned
mol_6245	train	assigned
mol_6246	train	sampled
mol_6247	test	sampled
mol_6248	train	sampled
mol_6249	train	assigned
mol_6250	train	assigned
mol_6251	val	assigned
mol_6252	val	assigned
mol_6253	train	assigned
mol_6254	train	assigned
mol_6255	train	assigned
mol_6256	train	assigned
mol_6257	train	assigned
mol_6258	train	assigned
mol_6259	train	assigned
mol_6260	val	sampled
mol_6261	test	sampled
mol_6262	val	sampled
mol_6263	val	sampled
mol_6264	train	sampled
mol_6265	train	assigned
mol_6266	train	assigned
mol_6267	train	sampled
mol_6268	train	assigned
mol_6269	train	assigned
mol_6270	test	assigned
mol_6271	train	assigned
mol_6272	train	sampled
mol_6273	val	assigned
mol_6274	train	assigned
mol_6275	train	sampled
mol_6276	train	sampled
mol_6277	train	assigned
mol_6278	train	assigned
mol_6279	train	sampled
mol_6280	test	assigned
mol_6281	val	assigned
mol_6282	train	assigned
mol_6283	train	assigned
mol_6284	train	assigned
mol_6285	train	sampled
mol_6286	train	sampled
mol_6287	val	assigned
mol_6288	train	assigned
mol_6289	train	sampled
mol_6290	train	assigned
mol_6291	val	sampled
mol_6292	train	sampled
mol_6293	train	assigned
mol_6294	train	assigned
mol_6295	train	assigned
mol_6296	train	sampled
mol_6297	train	assigned
mol_6298	train	assigned
mol_6299	val	sampled
mol_6300	test	assigned
mol_6301	train	sampled
mol_6302	train	assigned
mol_6303	train	assigned
mol_6304	train	assigned
mol_6305	train	assigned
mol_6306	train	assigned
mol_6307	train	assigned
mol_6308	train	assigned
mol_6309	train	assigned
mol_6310	train	assigned
mol_6311	val	assigned
mol_6312	test	assigned
mol_6313	val	assigned
mol_6314	train	assigned
mol_6315	train	assigned
mol_6316	test	assigned
mol_6317	train	assigned
mol_6318	train	assigned
mol_6319	train	assigned
mol_6320	train	assigned
mol_6321	train	assigned
mol_6322	train	assigned
mol_6323	val	assigned
mol_6324	train	sampled
mol_6325	train	assigned
mol_6326	val	sampled
mol_6327	val	assigned
mol_6328	train	assigned
mol_6329	val	sampled
mol_6330	train	assigned
mol_6331	val	assigned
mol_6332	val	assigned
mol_6333	train	assigned
mol_6334	val	sampled
mol_6335	val	assigned
mol_6336	train	assigned
mol_6337	train	assigned
mol_6338	train	sampled
mol_6339	train	assigned
mol_6340	train	assigned
mol_6341	train	sampled
mol_6342	train	assigned
mol_6343	train	assigned
mol_6344	train	sampled
mol_6345	train	assigned
mol_6346	train	assigned
mol_6347	val	assigned
mol_6348	val	sampled
mol_6349	val	assigned
mol_6350	val	assigned
mol_6351	train	sampled
mol_6352	train	sampled
mol_6353	val	sampled
mol_6354	train	assigned
mol_6355	train	assigned
mol_6356	train	assigned
mol_6357	train	sampled
mol_6358	train	assigned
mol_6359	test	assigned
mol_6360	val	assigned
mol_6361	train	assigned
mol_6362	train	assigned
mol_6363	train	assigned
mol_6364	val	assigned
mol_6365	train	assigned
mol_6366	train	assigned
mol_6367	train	assigned
mol_6368	train	assigned
mol_6369	train	assigned
mol_6370	train	assigned
mol_6371	test	assigned
mol_6372	train	sampled
mol_6373	val	assigned
mol_6374	val	assigned
mol_6375	val	sampled
mol_6376	train	assigned
mol_6377	train	sampled
mol_6378	val	assigned
mol_6379	test	assigned
mol_6380	train	assigned
mol_6381	train	assigned
mol_6382	train	assigned
mol_6383	train	assigned
mol_6384	train	assigned
mol_6385	train	sampled
mol_6386	train	assigned
mol_6387	train	assigned
mol_6388	test	sampled
mol_6389	train	assigned
mol_6390	train	assigned
mol_6391	train	sampled
mol_6392	train	assigned
mol_6393	train	assigned
mol_6394	train	assigned
mol_6395	train	assigned
mol_6396	train	assigned
mol_6397	train	assigned
mol_6398	train	assigned
mol_6399	train	sampled
mol_6400	val	sampled
mol_6401	val	assigned
mol_6402	train	assigned
mol_6403	train	sampled
mol_6404	train	sampled
mol_6405	val	sampled
mol_6406	train	assigned
mol_6407	train	assigned
mol_6408	train	assigned
mol_6409	train	assigned
mol_6410	test	sampled
mol_6411	train	sampled
mol_6412	test	sampled
mol_6413	train	assigned
mol_6414	train	assigned
mol_6415	train	sampled
mol_6416	train	assigned
mol_6417	train	assigned
mol_6418	train	assigned
mol_6419	val	sampled
mol_6420	train	assigned
mol_6421	train	assigned
mol_6422	train	assigned
mol_6423	val	assigned
mol_6424	train	assigned
mol_6425	train	assigned
mol_6426	test	assigned
mol_6427	test	assigned
mol_6428	val	sampled
mol_6429	train	sampled
mol_6430	train	sampled
mol_6431	val	assigned
mol_6432	train	assigned
mol_6433	train	assigned
mol_6434	test	sampled
mol_6435	train	sampled
mol_6436	train	assigned
mol_6437	train	assigned
mol_6438	train	assigned
mol_6439	train	assigned
mol_6440	train	assigned
mol_6441	train	sampled
mol_6442	train	assigned
mol_6443	val	sampled
mol_6444	train	sampled
mol_6445	train	assigned
mol_6446	val	assigned
mol_6447	train	assigned
mol_6448	train	assigned
mol_6449	train	assigned
mol_6450	train	sampled
mol_6451	train	assigned
mol_6452	train	sampled
mol_6453	train	assigned
mol_6454	test	assigned
mol_6455	train	assigned
mol_6456	train	assigned
mol_6457	val	assigned
mol_6458	train	assigned
mol_6459	val	assigned
mol_6460	val	assigned
mol_6461	train	assigned
mol_6462	train	sampled
mol_6463	val	sampled
mol_6464	train	assigned
mol_6465	val	assigned
mol_6466	val	assigned
mol_6467	train	assigned
mol_6468	val	sampled
mol_6469	train	assigned
mol_6470	train	assigned
mol_6471	val	sampled
mol_6472	val	assigned
mol_6473	train	sampled
mol_6474	train	assigned
mol_6475	train	sampled
mol_6476	train	assigned
mol_6477	train	assigned
mol_6478	train	assigned
mol_6479	val	assigned
mol_6480	train	assigned
mol_6481	train	assigned
mol_6482	train	assigned
mol_6483	train	assigned
mol_6484	train	assigned
mol_6485	test	assigned
mol_6486	test	assigned
mol_6487	test	assigned
mol_6488	test	assigned
mol_6489	test	assigned
mol_6490	train	sampled
mol_6491	train	assigned
mol_6492	train	assigned
mol_6493	train	assigned
mol_6494	train	assigned
mol_6495	train	assigned
mol_6496	train	sampled
mol_6497	test	assigned
mol_6498	train	assigned
mol_6499	train	assigned
mol_6500	test	assigned
mol_6501	test	assigned
mol_6502	train	assigned
mol_6503	train	assigned
mol_6504	train	sampled
mol_6505	test	sampled
mol_6506	train	assigned
mol_6507	train	assigned
mol_6508	train	assigned
mol_6509	train	assigned
mol_6510	train	assigned
mol_6511	val	sampled
mol_6512	train	sampled
mol_6513	train	sampled
mol_6514	train	assigned
mol_6515	train	assigned
mol_6516	test	assigned
mol_6517	val	assigned
mol_6518	val	sampled
mol_6519	val	sampled
mol_6520	train	assigned
mol_6521	train	assigned
mol_6522	train	assigned
mol_6523	val	assigned
mol_6524	train	assigned
mol_6525	val	assigned
mol_6526	train	assigned
mol_6527	train	assigned
mol_6528	train	assigned
mol_6529	test	assigned
mol_6530	train	assigned
mol_6531	train	assigned
mol_6532	train	assigned
mol_6533	train	sampled
mol_6534	train	sampled
mol_6535	train	assigned
mol_6536	train	assigned
mol_6537	train	sampled
mol_6538	val	assigned
mol_6539	train	assigned
mol_6540	test	assigned
mol_6541	test	assigned
mol_6542	test	sampled
mol_6543	train	sampled
mol_6544	val	assigned
mol_6545	train	assigned
mol_6546	train	assigned
mol_6547	val	sampled
mol_6548	train	sampled
mol_6549	test	assigned
mol_6550	train	assigned
mol_6551	train	assigned
mol_6552	train	assigned
mol_6553	train	assigned
mol_6554	test	sampled
mol_6555	test	assigned
mol_6556	train	assigned
mol_6557	train	sampled
mol_6558	train	assigned
mol_6559	train	assigned
mol_6560	train	assigned
mol_6561	test	sampled
mol_6562	test	assigned
mol_6563	train	assigned
mol_6564	train	assigned
mol_6565	train	sampled
mol_6566	train	assigned
mol_6567	val	sampled
mol_6568	test	assigned
mol_6569	val	assigned
mol_6570	train	sampled
mol_6571	train	assigned
mol_6572	train	assigned
mol_6573	train	assigned
mol_6574	train	assigned
mol_6575	val	sampled
mol_6576	train	assigned
mol_6577	train	assigned
mol_6578	train	assigned
mol_6579	train	assigned
mol_6580	train	assigned
mol_6581	train	sampled
mol_6582	train	sampled
mol_6583	train	assigned
mol_6584	test	assigned
mol_6585	train	assigned
mol_6586	val	assigned
mol_6587	train	assigned
mol_6588	train	assigned
mol_6589	train	sampled
mol_6590	train	assigned
mol_6591	train	assigned
mol_6592	train	assigned
mol_6593	val	assigned
mol_6594	val	assigned
mol_6595	train	assigned
mol_6596	val	assigned
mol_6597	test	assigned
mol_6598	test	assigned
mol_6599	train	sampled
mol_6600	val	assigned
mol_6601	train	assigned
mol_6602	val	sampled
mol_6603	train	assigned
mol_6604	train	sampled
mol_6605	train	assigned
mol_6606	train	assigned
mol_6607	train	assigned
mol_6608	train	assigned
mol_6609	train	assigned
mol_6610	train	sampled
mol_6611	train	sampled
mol_6612	val	assigned
mol_6613	train	assigned
mol_6614	train	assigned
mol_6615	train	assigned
mol_6616	train	assigned
mol_6617	train	assigned
mol_6618	train	assigned
mol_6619	val	assigned
mol_6620	train	assigned
mol_6621	train	assigned
mol_6622	val	assigned
mol_6623	train	assigned
mol_6624	train	assigned
mol_6625	train	assigned
mol_6626	train	assigned
mol_6627	val	assigned
mol_6628	train	assigned
mol_6629	val	assigned
mol_6630	train	assigned
mol_6631	test	assigned
mol_6632	train	assigned
mol_6633	val	sampled
mol_6634	train	assigned
mol_6635	train	assigned
mol_6636	train	sampled
mol_6637	val	assigned
mol_6638	test	assigned
mol_6639	val	sampled
mol_6640	train	assigned
mol_6641	train	assigned
mol_6642	val	assigned
mol_6643	val	sampled
mol_6644	train	sampled
mol_6645	train	assigned
mol_6646	val	assigned
mol_6647	val	assigned
mol_6648	train	assigned
mol_6649	train	assigned
mol_6650	train	assigned
mol_6651	val	sampled
mol_6652	train	sampled
mol_6653	val	sampled
mol_6654	train	sampled
mol_6655	train	assigned
mol_6656	train	assigned
mol_6657	val	sampled
mol_6658	train	sampled
mol_6659	train	assigned
mol_6660	train	sampled
mol_6661	train	sampled
mol_6662	val	assigned
mol_6663	test	assigned
mol_6664	train	assigned
mol_6665	train	assigned
mol_6666	train	assigned
mol_6667	train	assigned
mol_6668	val	assigned
mol_6669	train	sampled
mol_6670	train	assigned
mol_6671	test	assigned
mol_6672	train	assigned
mol_6673	train	assigned
mol_6674	test	assigned
mol_6675	train	sampled
mol_6676	train	sampled
mol_6677	train	assigned
mol_6678	test	assigned
mol_6679	train	assigned
mol_6680	val	assigned
mol_6681	train	assigned
mol_6682	train	assigned
mol_6683	train	assigned
mol_6684	train	assigned
mol_6685	train	sampled
mol_6686	train	assigned
mol_6687	train	assigned
mol_6688	train	assigned
mol_6689	val	assigned
mol_6690	train	assigned
mol_6691	train	assigned
mol_6692	test	assigned
mol_6693	test	assigned
mol_6694	test	assigned
mol_6695	train	assigned
mol_6696	train	assigned
mol_6697	train	assigned
mol_6698	test	assigned
mol_6699	train	assigned
mol_6700	train	assigned
mol_6701	train	assigned
mol_6702	train	assigned
mol_6703	val	assigned
mol_6704	val	sampled
mol_6705	train	assigned
mol_6706	val	sampled
mol_6707	train	assigned
mol_6708	train	assigned
mol_6709	test	assigned
mol_6710	train	assigned
mol_6711	train	sampled
mol_6712	test	assigned
mol_6713	train	assigned
mol_6714	train	sampled
mol_6715	train	sampled
mol_6716	train	assigned
mol_6717	train	assigned
mol_6718	val	assigned
mol_6719	val	sampled
mol_6720	val	assigned
mol_6721	val	assigned
mol_6722	train	assigned
mol_6723	val	assigned
mol_6724	val	assigned
mol_6725	train	assigned
mol_6726	val	assigned
mol_6727	train	assigned
mol_6728	train	assigned
mol_6729	train	assigned
mol_6730	val	assigned
mol_6731	train	assigned
mol_6732	train	assigned
mol_6733	test	assigned
mol_6734	test	sampled
mol_6735	train	sampled
mol_6736	train	assigned
mol_6737	train	sampled
mol_6738	train	sampled
mol_6739	train	sampled
mol_6740	train	assigned
mol_6741	train	assigned
mol_6742	train	assigned
mol_6743	val	sampled
mol_6744	val	assigned
mol_6745	train	sampled
mol_6746	val	assigned
mol_6747	train	assigned
mol_6748	train	assigned
mol_6749	train	sampled
mol_6750	train	sampled
mol_6751	train	sampled
mol_6752	train	sampled
mol_6753	train	assigned
mol_6754	test	sampled
mol_6755	train	assigned
mol_6756	train	assigned
mol_6757	test	assigned
mol_6758	train	assigned
mol_6759	train	assigned
mol_6760	train	assigned
mol_6761	train	assigned
mol_6762	train	assigned
mol_6763	train	sampled
mol_6764	train	sampled
mol_6765	train	sampled
mol_6766	train	assigned
mol_6767	train	assigned
mol_6768	val	sampled
mol_6769	test	assigned
mol_6770	test	assigned
mol_6771	train	assigned
mol_6772	train	assigned
mol_6773	train	assigned
mol_6774	test	sampled
mol_6775	train	assigned
mol_6776	train	assigned
mol_6777	train	sampled
mol_6778	train	assigned
mol_6779	train	assigned
mol_6780	val	assigned
mol_6781	train	assigned
mol_6782	val	assigned
mol_6783	train	assigned
mol_6784	train	assigned
mol_6785	val	assigned
mol_6786	train	assigned
mol_6787	train	assigned
mol_6788	train	sampled
mol_6789	train	sampled
mol_6790	val	assigned
mol_6791	train	assigned
mol_6792	train	assigned
mol_6793	train	assigned
mol_6794	train	assigned
mol_6795	train	assigned
mol_6796	train	assigned
mol_6797	train	sampled
mol_6798	train	sampled
mol_6799	val	assigned
mol_6800	train	assigned
mol_6801	train	assigned
mol_6802	train	assigned
mol_6803	test	sampled
mol_6804	train	sampled
mol_6805	train	assigned
mol_6806	train	assigned
mol_6807	val	assigned
mol_6808	train	assigned
mol_6809	train	assigned
mol_6810	train	assigned
mol_6811	train	assigned
mol_6812	test	sampled
mol_6813	train	sampled
mol_6814	test	sampled
mol_6815	train	assigned
mol_6816	train	assigned
mol_6817	train	sampled
mol_6818	train	assigned
mol_6819	train	assigned
mol_6820	train	sampled
mol_6821	train	assigned
mol_6822	train	assigned
mol_6823	val	assigned
mol_6824	train	assigned
mol_6825	train	assigned
mol_6826	train	assigned
mol_6827	train	assigned
mol_6828	train	sampled
mol_6829	val	sampled
mol_6830	train	assigned
mol_6831	train	assigned
mol_6832	train	assigned
mol_6833	val	assigned
mol_6834	val	assigned
mol_6835	train	assigned
mol_6836	train	assigned
mol_6837	train	assigned
mol_6838	train	assigned
mol_6839	train	assigned
mol_6840	train	assigned
mol_6841	train	assigned
mol_6842	train	assigned
mol_6843	train	sampled
mol_6844	train	sampled
mol_6845	train	assigned
mol_6846	train	sampled
mol_6847	val	sampled
mol_6848	train	assigned
mol_6849	train	sampled
mol_6850	test	assigned
mol_6851	train	assigned
mol_6852	train	assigned
mol_6853	train	assigned
mol_6854	train	assigned
mol_6855	train	sampled
mol_6856	train	assigned
mol_6857	test	assigned
mol_6858	test	sampled
mol_6859	val	assigned
mol_6860	val	assigned
mol_6861	train	assigned
mol_6862	train	assigned
mol_6863	train	assigned
mol_6864	train	sampled
mol_6865	val	sampled
mol_6866	train	assigned
mol_6867	val	assigned
mol_6868	train	assigned
mol_6869	train	assigned
mol_6870	train	assigned
mol_6871	train	assigned
mol_6872	val	assigned
mol_6873	train	assigned
mol_6874	train	sampled
mol_6875	train	sampled
mol_6876	val	assigned
mol_6877	val	assigned
mol_6878	train	assigned
mol_6879	train	sampled
mol_6880	train	sampled
mol_6881	val	assigned
mol_6882	train	assigned
mol_6883	train	assigned
mol_6884	train	sampled
mol_6885	train	sampled
mol_6886	val	sampled
mol_6887	train	assigned
mol_6888	train	assigned
mol_6889	train	sampled
mol_6890	train	assigned
mol_6891	val	assigned
mol_6892	train	assigned
mol_6893	val	assigned
mol_6894	train	sampled
mol_6895	train	assigned
mol_6896	train	assigned
mol_6897	train	sampled
mol_6898	train	assigned
mol_6899	val	assigned
mol_6900	train	assigned
mol_6901	val	assigned
mol_6902	train	assigned
mol_6903	train	assigned
mol_6904	test	assigned
mol_6905	train	assigned
mol_6906	train	sampled
mol_6907	val	assigned
mol_6908	train	assigned
mol_6909	val	sampled
mol_6910	train	assigned
mol_6911	test	assigned
mol_6912	train	assigned
mol_6913	train	assigned
mol_6914	train	assigned
mol_6915	train	assigned
mol_6916	train	assigned
mol_6917	train	assigned
mol_6918	train	assigned
mol_6919	train	assigned
mol_6920	train	sampled
mol_6921	val	assigned
mol_6922	train	sampled
mol_6923	test	assigned
mol_6924	train	sampled
mol_6925	train	assigned
mol_6926	train	assigned
mol_6927	train	assigned
mol_6928	train	assigned
mol_6929	train	assigned
mol_6930	train	assigned
mol_6931	train	assigned
mol_6932	train	assigned
mol_6933	val	assigned
mol_6934	train	assigned
mol_6935	val	assigned
mol_6936	val	sampled
mol_6937	val	assigned
mol_6938	train	assigned
mol_6939	train	assigned
mol_6940	train	sampled
mol_6941	train	sampled
mol_6942	train	assigned
mol_6943	train	sampled
mol_6944	test	assigned
mol_6945	train	sampled
mol_6946	train	assigned
mol_6947	train	assigned
mol_6948	test	sampled
mol_6949	train	assigned
mol_6950	val	assigned
mol_6951	test	sampled
mol_6952	val	sampled
mol_6953	test	assigned
mol_6954	train	sampled
mol_6955	val	sampled
mol_6956	val	sampled
mol_6957	val	assigned
mol_6958	val	assigned
mol_6959	train	assigned
mol_6960	val	assigned
mol_6961	train	assigned
mol_6962	train	assigned
mol_6963	test	sampled
mol_6964	train	assigned
mol_6965	val	assigned
mol_6966	train	assigned
mol_6967	train	sampled
mol_6968	val	sampled
mol_6969	train	assigned
mol_6970	train	assigned
mol_6971	train	assigned
mol_6972	val	sampled
mol_6973	train	assigned
mol_6974	val	assigned
mol_6975	train	assigned
mol_6976	train	assigned
mol_6977	train	assigned
mol_6978	val	assigned
mol_6979	test	sampled
mol_6980	test	assigned
mol_6981	train	assigned
mol_6982	test	assigned
mol_6983	train	assigned
mol_6984	train	assigned
mol_6985	val	sampled
mol_6986	train	assigned
mol_6987	train	assigned
mol_6988	test	assigned
mol_6989	test	assigned
mol_6990	test	assigned
mol_6991	test	sampled
mol_6992	test	assigned
mol_6993	train	sampled
mol_6994	train	assigned
mol_6995	test	assigned
mol_6996	train	assigned
mol_6997	train	assigned
mol_6998	train	sampled
mol_6999	train	sampled
mol_7000	train	sampled
mol_7001	train	assigned
mol_7002	train	sampled
mol_7003	train	assigned
mol_7004	train	assigned
mol_7005	train	sampled
mol_7006	train	sampled
mol_7007	train	assigned
mol_7008	val	assigned
mol_7009	train	sampled
mol_7010	train	assigned
mol_7011	train	sampled
mol_7012	val	assigned
mol_7013	train	assigned
mol_7014	val	sampled
mol_7015	train	assigned
mol_7016	train	assigned
mol_7017	train	assigned
mol_7018	train	assigned
mol_7019	test	assigned
mol_7020	test	assigned
mol_7021	train	assigned
mol_7022	train	assigned
mol_7023	train	assigned
mol_7024	train	assigned
mol_7025	train	assigned
mol_7026	train	sampled
mol_7027	val	assigned
mol_7028	test	assigned
mol_7029	test	assigned
mol_7030	train	assigned
mol_7031	train	assigned
mol_7032	train	assigned
mol_7033	val	assigned
mol_7034	train	sampled
mol_7035	train	assigned
mol_7036	train	sampled
mol_7037	train	assigned
mol_7038	val	assigned
mol_7039	train	assigned
mol_7040	train	assigned
mol_7041	train	assigned
mol_7042	train	assigned
