ID	Split	Source
mol_37132	test	assigned
mol_37133	test	assigned
mol_37134	val	assigned
mol_37135	test	sampled
mol_37136	val	sampled
mol_37137	val	assigned
mol_37138	val	assigned
mol_37139	train	assigned
mol_37140	val	assigned
mol_37141	test	sampled
mol_37142	val	assigned
mol_37143	train	sampled
mol_37144	val	assigned
mol_37145	train	assigned
mol_37146	val	sampled
mol_37147	test	sampled
mol_37148	val	assigned
mol_37149	test	assigned
mol_37150	test	sampled
mol_37151	test	assigned
mol_37152	train	sampled
mol_37153	train	sampled
mol_37154	train	assigned
mol_37155	test	assigned
mol_37156	train	assigned
mol_37157	train	assigned
mol_37158	train	assigned
mol_37159	test	assigned
mol_37160	train	sampled
mol_37161	train	assigned
mol_37162	train	assigned
mol_37163	train	assigned
mol_37164	train	assigned
mol_37165	train	sampled
mol_37166	train	sampled
mol_37167	train	sampled
mol_37168	train	assigned
mol_37169	train	assigned
mol_37170	train	assigned
mol_37171	train	assigned
mol_37172	train	assigned
mol_37173	train	assigned
mol_37174	train	assigned
mol_37175	train	assigned
mol_37176	train	assigned
mol_37177	train	assigned
mol_37178	train	assigned
mol_37179	train	assigned
mol_37180	train	assigned
mol_37181	val	assigned
mol_37182	train	assigned
mol_37183	train	assigned
mol_37184	train	sampled
mol_37185	train	assigned
mol_37186	train	assigned
mol_37187	train	assigned
mol_37188	train	assigned
mol_37189	train	assigned
mol_37190	test	assigned
mol_37191	test	assigned
mol_37192	train	assigned
mol_37193	val	sampled
mol_37194	val	assigned
mol_37195	train	assigned
mol_37196	train	assigned
mol_37197	train	sampled
mol_37198	train	assigned
mol_37199	val	assigned
mol_37200	val	sampled
mol_37201	val	assigned
mol_37202	train	assigned
mol_37203	val	assigned
mol_37204	train	assigned
mol_37205	train	sampled
mol_37206	train	assigned
mol_37207	val	assigned
mol_37208	val	assigned
mol_37209	val	assigned
mol_37210	train	assigned
mol_37211	train	assigned
mol_37212	train	assigned
mol_37213	train	sampled
mol_37214	train	assigned
mol_37215	train	sampled
mol_37216	train	assigned
mol_37217	train	assigned
mol_37218	train	assigned
mol_37219	train	assigned
mol_37220	train	assigned
mol_37221	train	sampled
mol_37222	train	assigned
mol_37223	train	assigned
mol_37224	train	sampled
mol_37225	train	assigned
mol_37226	train	assigned
mol_37227	train	assigned
mol_37228	test	assigned
mol_37229	train	sampled
mol_37230	train	assigned
mol_37231	train	assigned
mol_37232	val	sampled
mol_37233	train	assigned
mol_37234	test	sampled
mol_37235	test	assigned
mol_37236	val	sampled
mol_37237	val	assigned
mol_37238	val	assigned
mol_37239	val	assigned
mol_37240	val	assigned
mol_37241	train	assigned
mol_37242	train	assigned
mol_37243	test	assigned
mol_37244	train	assigned
mol_37245	val	assigned
mol_37246	test	assigned
mol_37247	val	assigned
mol_37248	train	assigned
mol_37249	train	assigned
mol_37250	train	assigned
mol_37251	train	assigned
mol_37252	train	assigned
mol_37253	train	assigned
mol_37254	test	assigned
mol_37255	train	assigned
mol_37256	train	assigned
mol_37257	test	assigned
mol_37258	train	sampled
mol_37259	train	assigned
mol_37260	train	assigned
mol_37261	train	assigned
mol_37262	train	assigned
mol_37263	train	assigned
mol_37264	train	sampled
mol_37265	val	assigned
mol_37266	train	assigned
mol_37267	train	assigned
mol_37268	train	assigned
mol_37269	train	sampled
mol_37270	val	assigned
mol_37271	train	assigned
mol_37272	val	assigned
mol_37273	train	sampled
mol_37274	val	assigned
mol_37275	val	sampled
mol_37276	train	assigned
mol_37277	val	assigned
mol_37278	train	sampled
mol_37279	test	sampled
mol_37280	train	assigned
mol_37281	val	assigned
mol_37282	val	sampled
mol_37283	train	assigned
mol_37284	train	sampled
mol_37285	train	assigned
mol_37286	train	assigned
mol_37287	train	assigned
mol_37288	train	sampled
mol_37289	train	sampled
mol_37290	train	assigned
mol_37291	train	assigned
mol_37292	train	assigned
mol_37293	val	assigned
mol_37294	train	assigned
mol_37295	train	sampled
mol_37296	train	assigned
mol_37297	train	sampled
mol_37298	train	assigned
mol_37299	train	sampled
mol_37300	train	assigned
mol_37301	train	sampled
mol_37302	train	sampled
mol_37303	train	assigned
mol_37304	train	assigned
mol_37305	train	sampled
mol_37306	train	assigned
mol_37307	train	assigned
mol_37308	train	sampled
mol_37309	val	sampled
mol_37310	train	assigned
mol_37311	val	assigned
mol_37312	val	assigned
mol_37313	val	assigned
mol_37314	train	sampled
mol_37315	val	assigned
mol_37316	val	assigned
mol_37317	val	assigned
mol_37318	train	assigned
mol_37319	train	sampled
mol_37320	val	assigned
mol_37321	val	assigned
mol_37322	val	assigned
mol_37323	val	assigned
mol_37324	val	assigned
mol_37325	val	assigned
mol_37326	train	assigned
mol_37327	train	assigned
mol_37328	train	sampled
mol_37329	train	sampled
mol_37330	test	assigned
mol_37331	train	assigned
mol_37332	train	assigned
mol_37333	train	assigned
mol_37334	train	assigned
mol_37335	train	sampled
mol_37336	val	assigned
mol_37337	val	assigned
mol_37338	train	assigned
mol_37339	val	assigned
mol_37340	train	assigned
mol_37341	train	assigned
mol_37342	train	assigned
mol_37343	train	sampled
mol_37344	train	assigned
mol_37345	train	assigned
mol_37346	train	assigned
mol_37347	train	sampled
mol_37348	train	sampled
mol_37349	test	sampled
mol_37350	train	sampled
mol_37351	train	assigned
mol_37352	train	sampled
mol_37353	train	assigned
mol_37354	train	assigned
mol_37355	train	assigned
mol_37356	train	assigned
mol_37357	train	assigned
mol_37358	val	assigned
mol_37359	train	assigned
mol_37360	train	sampled
mol_37361	val	assigned
mol_37362	train	assigned
mol_37363	train	assigned
mol_37364	train	assigned
mol_37365	train	assigned
mol_37366	train	assigned
mol_37367	train	assigned
mol_37368	val	sampled
mol_37369	val	assigned
mol_37370	train	assigned
mol_37371	val	assigned
mol_37372	val	assigned
mol_37373	val	assigned
mol_37374	train	assigned
mol_37375	val	assigned
mol_37376	train	sampled
mol_37377	val	sampled
mol_37378	val	sampled
mol_37379	train	sampled
mol_37380	train	assigned
mol_37381	train	assigned
mol_37382	train	assigned
mol_37383	train	assigned
mol_37384	train	assigned
mol_37385	train	assigned
mol_37386	train	assigned
mol_37387	val	assigned
mol_37388	train	assigned
mol_37389	train	assigned
mol_37390	test	assigned
mol_37391	test	assigned
mol_37392	test	assigned
mol_37393	test	assigned
mol_37394	test	assigned
mol_37395	test	sampled
mol_37396	test	assigned
mol_37397	test	sampled
mol_37398	test	assigned
mol_37399	test	sampled
mol_37400	test	assigned
mol_37401	test	assigned
mol_37402	test	assigned
mol_37403	test	assigned
mol_37404	train	assigned
mol_37405	test	assigned
mol_37406	test	assigned
mol_37407	test	assigned
mol_37408	test	sampled
mol_37409	test	sampled
mol_37410	val	assigned
mol_37411	val	assigned
mol_37412	train	assigned
mol_37413	val	assigned
mol_37414	val	assigned
mol_37415	val	assigned
mol_37416	val	assigned
mol_37417	val	assigned
mol_37418	train	assigned
mol_37419	train	assigned
mol_37420	train	sampled
mol_37421	train	assigned
mol_37422	train	sampled
mol_37423	train	assigned
mol_37424	train	assigned
mol_37425	train	assigned
mol_37426	train	assigned
mol_37427	train	assigned
mol_37428	train	sampled
mol_37429	train	assigned
mol_37430	train	assigned
mol_37431	train	assigned
mol_37432	train	sampled
mol_37433	train	assigned
mol_37434	train	assigned
mol_37435	train	assigned
mol_37436	train	sampled
mol_37437	train	assigned
mol_37438	train	assigned
mol_37439	train	sampled
mol_37440	train	assigned
mol_37441	train	assigned
mol_37442	train	assigned
mol_37443	train	assigned
mol_37444	train	sampled
mol_37445	train	assigned
mol_37446	train	assigned
mol_37447	train	assigned
mol_37448	train	assigned
mol_37449	train	assigned
mol_37450	train	assigned
mol_37451	train	sampled
mol_37452	train	assigned
mol_37453	train	assigned
mol_37454	train	sampled
mol_37455	train	sampled
mol_37456	train	sampled
mol_37457	val	assigned
mol_37458	train	sampled
mol_37459	val	sampled
mol_37460	val	assigned
mol_37461	val	assigned
mol_37462	train	assigned
mol_37463	train	sampled
mol_37464	train	assigned
mol_37465	val	assigned
mol_37466	train	sampled
mol_37467	train	sampled
mol_37468	train	assigned
mol_37469	train	assigned
mol_37470	train	assigned
mol_37471	train	assigned
mol_37472	train	sampled
mol_37473	train	assigned
mol_37474	train	sampled
mol_37475	train	assigned
mol_37476	train	sampled
mol_37477	val	assigned
mol_37478	test	assigned
mol_37479	test	assigned
mol_37480	train	assigned
mol_37481	train	assigned
mol_37482	train	assigned
mol_37483	train	sampled
mol_37484	train	assigned
mol_37485	train	assigned
mol_37486	train	assigned
mol_37487	train	assigned
mol_37488	train	sampled
mol_37489	train	assigned
mol_37490	val	assigned
mol_37491	train	assigned
mol_37492	train	assigned
mol_37493	train	sampled
mol_37494	train	assigned
mol_37495	train	assigned
mol_37496	train	assigned
mol_37497	train	assigned
mol_37498	train	assigned
mol_37499	train	assigned
mol_37500	train	sampled
mol_37501	train	assigned
mol_37502	train	assigned
mol_37503	train	sampled
mol_37504	train	assigned
mol_37505	train	assigned
mol_37506	train	assigned
mol_37507	train	assigned
mol_37508	train	assigned
mol_37509	train	assigned
mol_37510	train	sampled
mol_37511	train	sampled
mol_37512	train	assigned
mol_37513	train	assigned
mol_37514	train	sampled
mol_37515	train	sampled
mol_37516	train	assigned
mol_37517	train	assigned
mol_37518	train	assigned
mol_37519	train	assigned
mol_37520	train	assigned
mol_37521	train	sampled
mol_37522	train	assigned
mol_37523	train	assigned
mol_37524	train	assigned
mol_37525	train	assigned
mol_37526	train	assigned
mol_37527	train	sampled
mol_37528	train	assigned
mol_37529	train	assigned
mol_37530	train	assigned
mol_37531	train	assigned
mol_37532	train	sampled
mol_37533	train	assigned
mol_37534	val	sampled
mol_37535	val	sampled
mol_37536	val	assigned
mol_37537	val	sampled
mol_37538	val	assigned
mol_37539	val	assigned
mol_37540	train	assigned
mol_37541	train	assigned
mol_37542	train	assigned
mol_37543	train	sampled
mol_37544	train	assigned
mol_37545	train	assigned
mol_37546	train	assigned
mol_37547	train	sampled
mol_37548	train	sampled
mol_37549	train	assigned
mol_37550	train	assigned
mol_37551	train	sampled
mol_37552	train	assigned
mol_37553	train	assigned
mol_37554	train	sampled
mol_37555	train	assigned
mol_37556	train	assigned
mol_37557	train	assigned
mol_37558	train	assigned
mol_37559	train	assigned
mol_37560	train	assigned
mol_37561	train	assigned
mol_37562	train	assigned
mol_37563	train	sampled
mol_37564	train	assigned
mol_37565	train	assigned
mol_37566	train	sampled
mol_37567	train	assigned
mol_37568	train	assigned
mol_37569	train	sampled
mol_37570	train	assigned
mol_37571	train	sampled
mol_37572	train	assigned
mol_37573	train	assigned
mol_37574	train	assigned
mol_37575	train	assigned
mol_37576	train	sampled
mol_37577	train	sampled
mol_37578	train	sampled
mol_37579	train	sampled
mol_37580	train	assigned
mol_37581	train	sampled
mol_37582	train	assigned
mol_37583	train	assigned
mol_37584	val	assigned
mol_37585	val	assigned
mol_37586	train	assigned
mol_37587	train	assigned
mol_37588	val	sampled
mol_37589	train	sampled
mol_37590	train	sampled
mol_37591	train	sampled
mol_37592	train	assigned
mol_37593	train	assigned
mol_37594	train	assigned
mol_37595	train	sampled
mol_37596	val	assigned
mol_37597	train	assigned
mol_37598	train	assigned
mol_37599	train	assigned
mol_37600	train	assigned
mol_37601	train	assigned
mol_37602	train	assigned
mol_37603	val	sampled
mol_37604	train	assigned
mol_37605	train	assigned
mol_37606	train	sampled
mol_37607	train	assigned
mol_37608	val	assigned
mol_37609	train	assigned
mol_37610	train	sampled
mol_37611	val	sampled
mol_37612	train	assigned
mol_37613	train	assigned
mol_37614	train	assigned
mol_37615	train	assigned
mol_37616	train	sampled
mol_37617	train	assigned
mol_37618	train	sampled
mol_37619	train	assigned
mol_37620	train	assigned
mol_37621	train	assigned
mol_37622	train	assigned
mol_37623	train	assigned
mol_37624	train	assigned
mol_37625	train	assigned
mol_37626	train	assigned
mol_37627	train	assigned
mol_37628	val	assigned
mol_37629	val	assigned
mol_37630	train	assigned
mol_37631	train	assigned
mol_37632	val	assigned
mol_37633	val	assigned
mol_37634	train	assigned
mol_37635	train	assigned
mol_37636	val	assigned
mol_37637	train	sampled
mol_37638	train	assigned
mol_37639	train	sampled
mol_37640	train	sampled
mol_37641	train	assigned
mol_37642	train	assigned
mol_37643	train	assigned
mol_37644	train	assigned
mol_37645	val	assigned
mol_37646	val	assigned
mol_37647	val	assigned
mol_37648	val	sampled
mol_37649	train	assigned
mol_37650	train	assigned
mol_37651	val	assigned
mol_37652	val	assigned
mol_37653	train	sampled
mol_37654	val	assigned
mol_37655	train	assigned
mol_37656	val	assigned
mol_37657	val	assigned
mol_37658	train	sampled
mol_37659	train	assigned
mol_37660	train	assigned
mol_37661	train	assigned
mol_37662	val	assigned
mol_37663	train	assigned
mol_37664	train	sampled
mol_37665	train	assigned
mol_37666	train	assigned
mol_37667	train	assigned
mol_37668	train	assigned
mol_37669	train	assigned
mol_37670	train	assigned
mol_37671	val	assigned
mol_37672	train	assigned
mol_37673	train	sampled
mol_37674	train	assigned
mol_37675	test	assigned
mol_37676	test	assigned
mol_37677	val	assigned
mol_37678	val	assigned
mol_37679	train	assigned
mol_37680	train	assigned
mol_37681	train	sampled
mol_37682	train	assigned
mol_37683	train	assigned
mol_37684	train	assigned
mol_37685	train	assigned
mol_37686	train	assigned
mol_37687	train	sampled
mol_37688	train	assigned
mol_37689	train	sampled
mol_37690	train	assigned
mol_37691	train	assigned
mol_37692	train	sampled
mol_37693	train	sampled
mol_37694	train	assigned
mol_37695	train	sampled
mol_37696	train	assigned
mol_37697	train	sampled
mol_37698	train	assigned
mol_37699	train	sampled
mol_37700	train	assigned
mol_37701	train	assigned
mol_37702	train	assigned
mol_37703	train	sampled
mol_37704	train	sampled
mol_37705	train	assigned
mol_37706	train	assigned
mol_37707	train	assigned
mol_37708	train	sampled
mol_37709	train	assigned
mol_37710	train	assigned
mol_37711	train	assigned
mol_37712	train	assigned
mol_37713	train	assigned
mol_37714	train	assigned
mol_37715	train	assigned
mol_37716	train	assigned
mol_37717	train	assigned
mol_37718	train	sampled
mol_37719	train	assigned
mol_37720	train	sampled
mol_37721	train	sampled
mol_37722	train	assigned
mol_37723	train	sampled
mol_37724	train	assigned
mol_37725	train	assigned
mol_37726	train	sampled
mol_37727	train	sampled
mol_37728	train	assigned
mol_37729	train	sampled
mol_37730	train	assigned
mol_37731	train	assigned
mol_37732	train	assigned
mol_37733	val	assigned
mol_37734	train	assigned
mol_37735	train	assigned
mol_37736	val	sampled
mol_37737	train	assigned
mol_37738	train	assigned
mol_37739	train	assigned
mol_37740	train	assigned
mol_37741	train	assigned
mol_37742	val	assigned
mol_37743	train	sampled
mol_37744	test	assigned
mol_37745	test	sampled
mol_37746	val	assigned
mol_37747	train	sampled
mol_37748	train	sampled
mol_37749	train	assigned
mol_37750	train	sampled
mol_37751	train	assigned
mol_37752	train	sampled
mol_37753	train	assigned
mol_37754	train	assigned
mol_37755	train	assigned
mol_37756	train	assigned
mol_37757	train	assigned
mol_37758	train	assigned
mol_37759	train	sampled
mol_37760	train	assigned
mol_37761	train	assigned
mol_37762	val	assigned
mol_37763	train	sampled
mol_37764	train	assigned
mol_37765	train	assigned
mol_37766	train	assigned
mol_37767	train	assigned
mol_37768	train	sampled
mol_37769	val	assigned
mol_37770	val	assigned
mol_37771	val	assigned
mol_37772	val	assigned
mol_37773	val	assigned
mol_37774	val	assigned
mol_37775	val	assigned
mol_37776	val	assigned
mol_37777	train	sampled
mol_37778	val	assigned
mol_37779	val	sampled
mol_37780	val	sampled
mol_37781	train	assigned
mol_37782	train	assigned
mol_37783	train	assigned
mol_37784	train	assigned
mol_37785	train	assigned
mol_37786	train	assigned
mol_37787	train	sampled
mol_37788	train	assigned
mol_37789	train	assigned
mol_37790	train	sampled
mol_37791	train	assigned
mol_37792	train	sampled
mol_37793	train	assigned
mol_37794	train	assigned
mol_37795	train	assigned
mol_37796	train	assigned
mol_37797	train	assigned
mol_37798	train	assigned
mol_37799	train	assigned
mol_37800	train	assigned
mol_37801	train	sampled
mol_37802	train	assigned
mol_37803	train	assigned
mol_37804	train	assigned
mol_37805	train	sampled
mol_37806	train	assigned
mol_37807	val	assigned
mol_37808	val	assigned
mol_37809	val	sampled
mol_37810	val	assigned
mol_37811	val	assigned
mol_37812	val	assigned
mol_37813	val	assigned
mol_37814	val	assigned
mol_37815	val	assigned
mol_37816	val	assigned
mol_37817	val	sampled
mol_37818	val	sampled
mol_37819	val	assigned
mol_37820	val	assigned
mol_37821	train	assigned
mol_37822	train	assigned
mol_37823	train	assigned
mol_37824	train	assigned
mol_37825	train	sampled
mol_37826	train	assigned
mol_37827	train	assigned
mol_37828	train	sampled
mol_37829	train	assigned
mol_37830	train	assigned
mol_37831	train	assigned
mol_37832	train	assigned
mol_37833	train	assigned
mol_37834	train	assigned
mol_37835	train	sampled
mol_37836	train	sampled
mol_37837	train	assigned
mol_37838	val	sampled
mol_37839	train	assigned
mol_37840	train	assigned
mol_37841	train	assigned
mol_37842	train	sampled
mol_37843	train	sampled
mol_37844	train	assigned
mol_37845	train	sampled
mol_37846	train	assigned
mol_37847	train	assigned
mol_37848	train	assigned
mol_37849	train	assigned
mol_37850	train	sampled
mol_37851	train	assigned
mol_37852	train	assigned
mol_37853	val	assigned
mol_37854	test	assigned
mol_37855	train	sampled
mol_37856	train	assigned
mol_37857	train	assigned
mol_37858	train	assigned
mol_37859	train	assigned
mol_37860	train	assigned
mol_37861	train	assigned
mol_37862	train	assigned
mol_37863	train	assigned
mol_37864	train	sampled
mol_37865	train	sampled
mol_37866	train	assigned
mol_37867	train	assigned
mol_37868	train	assigned
mol_37869	train	assigned
mol_37870	train	assigned
mol_37871	train	assigned
mol_37872	train	assigned
mol_37873	train	assigned
mol_37874	train	assigned
mol_37875	train	assigned
mol_37876	train	sampled
mol_37877	train	assigned
mol_37878	train	assigned
mol_37879	train	assigned
mol_37880	train	assigned
mol_37881	train	assigned
mol_37882	train	assigned
mol_37883	train	assigned
mol_37884	train	assigned
mol_37885	train	assigned
mol_37886	train	assigned
mol_37887	train	sampled
mol_37888	train	sampled
mol_37889	train	assigned
mol_37890	train	assigned
mol_37891	train	assigned
mol_37892	train	assigned
mol_37893	train	sampled
mol_37894	train	assigned
mol_37895	train	assigned
mol_37896	train	assigned
mol_37897	val	assigned
mol_37898	train	assigned
mol_37899	train	assigned
mol_37900	train	assigned
mol_37901	train	assigned
mol_37902	val	assigned
mol_37903	train	assigned
mol_37904	test	assigned
mol_37905	train	assigned
mol_37906	test	sampled
mol_37907	test	assigned
mol_37908	train	assigned
mol_37909	train	assigned
mol_37910	train	assigned
mol_37911	train	assigned
mol_37912	train	sampled
mol_37913	train	assigned
mol_37914	train	assigned
mol_37915	train	sampled
mol_37916	train	assigned
mol_37917	train	sampled
mol_37918	train	sampled
mol_37919	train	sampled
mol_37920	train	sampled
mol_37921	train	assigned
mol_37922	train	assigned
mol_37923	train	sampled
mol_37924	train	sampled
mol_37925	train	assigned
mol_37926	train	sampled
mol_37927	train	assigned
mol_37928	train	assigned
mol_37929	train	assigned
mol_37930	train	sampled
mol_37931	train	assigned
mol_37932	train	assigned
mol_37933	train	sampled
mol_37934	train	assigned
mol_37935	train	assigned
mol_37936	train	assigned
mol_37937	train	sampled
mol_37938	train	assigned
mol_37939	train	assigned
mol_37940	train	sampled
mol_37941	train	assigned
mol_37942	train	assigned
mol_37943	train	sampled
mol_37944	val	assigned
mol_37945	val	assigned
mol_37946	val	assigned
mol_37947	train	assigned
mol_37948	train	sampled
mol_37949	train	assigned
mol_37950	train	assigned
mol_37951	train	assigned
mol_37952	train	assigned
mol_37953	val	assigned
mol_37954	val	assigned
mol_37955	train	assigned
mol_37956	train	assigned
mol_37957	train	assigned
mol_37958	train	assigned
mol_37959	train	sampled
mol_37960	train	assigned
mol_37961	train	assigned
mol_37962	train	assigned
mol_37963	train	assigned
mol_37964	train	sampled
mol_37965	train	sampled
mol_37966	train	assigned
mol_37967	train	assigned
mol_37968	train	assigned
mol_37969	train	sampled
mol_37970	train	assigned
mol_37971	train	assigned
mol_37972	val	assigned
mol_37973	val	assigned
mol_37974	train	sampled
mol_37975	train	assigned
mol_37976	train	sampled
mol_37977	train	assigned
mol_37978	train	assigned
mol_37979	train	assigned
mol_37980	train	sampled
mol_37981	train	assigned
mol_37982	train	sampled
mol_37983	train	assigned
mol_37984	train	assigned
mol_37985	train	assigned
mol_37986	train	assigned
mol_37987	train	assigned
mol_37988	train	assigned
mol_37989	train	sampled
mol_37990	train	assigned
mol_37991	train	assigned
mol_37992	train	assigned
mol_37993	train	assigned
mol_37994	train	assigned
mol_37995	train	assigned
mol_37996	train	sampled
mol_37997	train	assigned
mol_37998	train	assigned
mol_37999	train	assigned
mol_38000	train	assigned
mol_38001	val	assigned
mol_38002	val	assigned
mol_38003	val	assigned
mol_38004	val	assigned
mol_38005	train	sampled
mol_38006	train	assigned
mol_38007	test	assigned
mol_38008	train	assigned
mol_38009	val	assigned
mol_38010	val	sampled
mol_38011	train	sampled
mol_38012	train	assigned
mol_38013	train	sampled
mol_38014	train	assigned
mol_38015	train	assigned
mol_38016	train	assigned
mol_38017	train	sampled
mol_38018	train	assigned
mol_38019	train	assigned
mol_38020	train	assigned
mol_38021	train	assigned
mol_38022	val	assigned
mol_38023	train	assigned
mol_38024	train	assigned
mol_38025	test	assigned
mol_38026	val	assigned
mol_38027	train	sampled
mol_38028	train	sampled
mol_38029	val	sampled
mol_38030	train	assigned
mol_38031	val	assigned
mol_38032	train	assigned
mol_38033	train	sampled
mol_38034	val	assigned
mol_38035	train	assigned
mol_38036	train	assigned
mol_38037	val	assigned
mol_38038	val	assigned
mol_38039	train	assigned
mol_38040	test	sampled
mol_38041	train	assigned
mol_38042	train	assigned
mol_38043	train	sampled
mol_38044	train	assigned
mol_38045	train	assigned
mol_38046	train	assigned
mol_38047	train	assigned
mol_38048	train	assigned
mol_38049	test	assigned
mol_38050	train	sampled
mol_38051	train	assigned
mol_38052	train	assigned
mol_38053	train	sampled
mol_38054	train	assigned
mol_38055	train	assigned
mol_38056	train	sampled
mol_38057	train	assigned
mol_38058	train	sampled
mol_38059	train	sampled
mol_38060	train	assigned
mol_38061	train	assigned
mol_38062	train	sampled
mol_38063	train	assigned
mol_38064	train	sampled
mol_38065	train	assigned
mol_38066	train	assigned
mol_38067	train	assigned
mol_38068	train	sampled
mol_38069	train	assigned
mol_38070	train	assigned
mol_38071	train	assigned
mol_38072	train	assigned
mol_38073	train	assigned
mol_38074	train	sampled
mol_38075	train	assigned
mol_38076	train	assigned
mol_38077	train	sampled
mol_38078	train	assigned
mol_38079	train	assigned
mol_38080	train	sampled
mol_38081	train	assigned
mol_38082	train	assigned
mol_38083	val	assigned
mol_38084	train	assigned
mol_38085	train	assigned
mol_38086	train	assigned
mol_38087	train	sampled
mol_38088	train	assigned
mol_38089	train	assigned
mol_38090	train	assigned
mol_38091	train	assigned
mol_38092	val	assigned
mol_38093	test	sampled
mol_38094	test	sampled
mol_38095	train	assigned
mol_38096	train	sampled
mol_38097	val	sampled
mol_38098	val	assigned
mol_38099	val	sampled
mol_38100	val	assigned
mol_38101	train	assigned
mol_38102	train	assigned
mol_38103	train	assigned
mol_38104	train	assigned
mol_38105	train	assigned
mol_38106	train	assigned
mol_38107	train	assigned
mol_38108	train	assigned
mol_38109	train	assigned
mol_38110	train	assigned
mol_38111	train	assigned
mol_38112	train	assigned
mol_38113	train	assigned
mol_38114	train	assigned
mol_38115	train	sampled
mol_38116	train	sampled
mol_38117	train	sampled
mol_38118	train	sampled
mol_38119	train	assigned
mol_38120	train	sampled
mol_38121	train	sampled
mol_38122	train	assigned
mol_38123	train	assigned
mol_38124	train	assigned
mol_38125	train	assigned
mol_38126	train	assigned
mol_38127	train	assigned
mol_38128	train	assigned
mol_38129	train	assigned
mol_38130	train	assigned
mol_38131	train	assigned
mol_38132	train	assigned
mol_38133	train	assigned
mol_38134	train	assigned
mol_38135	train	assigned
mol_38136	train	assigned
mol_38137	train	sampled
mol_38138	train	assigned
mol_38139	train	sampled
mol_38140	train	assigned
mol_38141	train	assigned
mol_38142	train	assigned
mol_38143	train	assigned
mol_38144	train	assigned
mol_38145	train	assigned
mol_38146	train	assigned
mol_38147	train	sampled
mol_38148	train	sampled
mol_38149	train	sampled
mol_38150	train	sampled
mol_38151	train	assigned
mol_38152	train	assigned
mol_38153	train	sampled
mol_38154	train	assigned
mol_38155	train	assigned
mol_38156	train	assigned
mol_38157	train	sampled
mol_38158	train	assigned
mol_38159	train	assigned
mol_38160	train	assigned
mol_38161	train	sampled
mol_38162	train	assigned
mol_38163	train	sampled
mol_38164	train	assigned
mol_38165	train	assigned
mol_38166	train	assigned
mol_38167	train	assigned
mol_38168	train	assigned
mol_38169	val	assigned
mol_38170	val	assigned
mol_38171	val	assigned
mol_38172	val	sampled
mol_38173	val	assigned
mol_38174	val	assigned
mol_38175	train	assigned
mol_38176	train	sampled
mol_38177	train	assigned
mol_38178	train	assigned
mol_38179	train	assigned
mol_38180	train	assigned
mol_38181	val	assigned
mol_38182	train	assigned
mol_38183	train	sampled
mol_38184	train	sampled
mol_38185	train	assigned
mol_38186	train	assigned
mol_38187	val	assigned
mol_38188	train	sampled
mol_38189	train	sampled
mol_38190	train	assigned
mol_38191	train	assigned
mol_38192	train	sampled
mol_38193	train	assigned
mol_38194	train	assigned
mol_38195	train	assigned
mol_38196	train	assigned
mol_38197	train	assigned
mol_38198	train	assigned
mol_38199	train	assigned
mol_38200	train	sampled
mol_38201	train	sampled
mol_38202	train	assigned
mol_38203	train	assigned
mol_38204	train	sampled
mol_38205	train	sampled
mol_38206	val	assigned
mol_38207	train	assigned
mol_38208	val	assigned
mol_38209	train	assigned
mol_38210	train	assigned
mol_38211	val	assigned
mol_38212	val	assigned
mol_38213	val	assigned
mol_38214	train	assigned
mol_38215	train	sampled
mol_38216	train	assigned
mol_38217	train	assigned
mol_38218	train	assigned
mol_38219	val	assigned
mol_38220	val	assigned
mol_38221	train	sampled
mol_38222	train	assigned
mol_38223	train	assigned
mol_38224	val	assigned
mol_38225	train	sampled
mol_38226	val	sampled
mol_38227	val	assigned
mol_38228	train	assigned
mol_38229	train	assigned
mol_38230	train	assigned
mol_38231	train	assigned
mol_38232	train	assigned
mol_38233	train	assigned
mol_38234	train	assigned
mol_38235	train	sampled
mol_38236	val	assigned
mol_38237	val	assigned
mol_38238	train	assigned
mol_38239	train	assigned
mol_38240	val	assigned
mol_38241	train	assigned
mol_38242	train	sampled
mol_38243	test	assigned
mol_38244	test	sampled
mol_38245	train	assigned
mol_38246	val	sampled
mol_38247	val	assigned
mol_38248	test	assigned
mol_38249	test	assigned
mol_38250	train	assigned
mol_38251	train	assigned
mol_38252	train	sampled
mol_38253	train	sampled
mol_38254	train	assigned
mol_38255	train	assigned
mol_38256	train	assigned
mol_38257	train	assigned
mol_38258	train	assigned
mol_38259	test	assigned
mol_38260	train	assigned
mol_38261	test	sampled
mol_38262	val	assigned
mol_38263	val	assigned
mol_38264	train	sampled
mol_38265	train	assigned
mol_38266	train	assigned
mol_38267	train	assigned
mol_38268	train	assigned
mol_38269	train	assigned
mol_38270	val	assigned
mol_38271	train	assigned
mol_38272	train	assigned
mol_38273	test	assigned
mol_38274	train	assigned
mol_38275	train	assigned
mol_38276	train	assigned
mol_38277	train	assigned
mol_38278	train	assigned
mol_38279	test	assigned
mol_38280	train	assigned
mol_38281	val	assigned
mol_38282	train	assigned
mol_38283	train	assigned
mol_38284	train	assigned
mol_38285	train	assigned
mol_38286	train	assigned
mol_38287	test	assigned
mol_38288	train	assigned
mol_38289	train	assigned
mol_38290	train	assigned
mol_38291	train	assigned
mol_38292	train	assigned
mol_38293	train	assigned
mol_38294	train	sampled
mol_38295	val	sampled
mol_38296	train	assigned
